NTAName,County Name,Total Population,Male_Pop,Female_Pop,Hsp_Pop,Not_Hsp_Pop,White_Pop,Black_Pop,AmericanIndian_AlaskanNative_Pop,Asian_Pop,NativeHawaiian_Pop,Other_Pop,Two+_Pop,BoroCode,Shape_Leng,Shape_Area,Male_Pop_WA,Female_Pop_WA,Hsp_Pop_WA,Not_Hsp_Pop_WA,White_Pop_WA,Black_Pop_WA,AmericanIndian_AlaskanNative_Pop_WA,Asian_Pop_WA,NativeHawaiian_Pop_WA,Other_Pop_WA,Two+_Pop_WA
Washington Heights (North), New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,26731.5961321,24773510.5425,119808.63157894737,119809.63157894736,146541.22771104737,24920051.77021105,25039860.401789997,25159670.033368945,25306211.261079993,50226263.031291045,75266123.43308105,100425793.46644998,125732004.72752997
Washington Heights (South), New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,22198.4101955,21026875.5444,119808.63157894737,119809.63157894736,142008.04177444737,21168883.586174447,21288692.217753395,21408501.84933234,21550509.891106788,42719393.477281235,64008085.69503463,85416587.54436697,106967097.43547376
West Farms, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,21994.1099654,11701999.6844,73248.22448979592,73250.22448979592,95244.33445519592,11797244.018855197,11870492.243344992,11943742.467834787,12038986.802289985,23836230.82114518,35706723.06449018,47650465.53232496,59689452.33461495
West New Brighton-Silver Lake-Grymes Hill, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,55176.362875,85360024.5582,60375.0,60380.0,115556.36287499999,85475580.921075,85535955.921075,85596335.921075,85711892.28395,171187473.20502502,256723429.12610003,342319765.04717505,428031657.331125
West Village, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,21502.3123342,14292674.5499,119808.63157894737,119809.63157894736,141311.94391314735,14433986.493813148,14553795.125392096,14673604.756971044,14814916.700884191,29248903.19469734,43802698.32008944,58476303.07706048,73291219.77794468
Westchester Square, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,23750.9916594,15373585.5197,73248.22448979592,73250.22448979592,97001.21614919591,15470586.735849198,15543834.960338993,15617085.184828788,15714086.400977986,31184673.136827182,46728508.09716618,62345593.28199497,78059679.68297295
Westerleigh-Castleton Corners, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,42608.1035929,76529172.3276,60375.0,60380.0,102988.1035929,76632160.4311929,76692535.4311929,76752915.4311929,76855903.5347858,153488063.9659787,230180599.39717165,306933514.82836455,383789418.36315036
Whitestone-Beechhurst, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,44452.516922,52637756.43339999,78663.25301204821,78667.25301204821,123119.7699340482,52760876.20333403,52839539.45634609,52918206.70935813,53041326.479292184,105802202.68262622,158641742.1389723,211559948.84833044,264601275.32762262
Williamsbridge-Olinville, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,29370.820295300004,36242274.381,73248.22448979592,73250.22448979592,102621.04478509592,36344895.425785094,36418143.65027489,36491393.87476468,36594014.919549786,72938910.34533487,109357053.99560976,145848447.87037444,182442462.78992423
Williamsburg, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,28158.3161968,28862142.328,110544.24637681161,110547.2463768116,138705.5625736116,29000847.890573617,29111392.13695043,29221939.383327242,29360644.945900854,58361492.83647446,87472884.9734249,116694824.35675214,146055469.30265298
Windsor Terrace-South Slope, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,21234.3003046,15312045.7153,110544.24637681161,110547.2463768116,131781.54668141162,15443827.261981413,15554371.508358225,15664918.754735036,15796700.301416447,31240527.563397862,46794899.07175609,62459817.826491125,78256518.12790757
Woodhaven, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,21956.4209131,23727497.0795,78663.25301204821,78667.25301204821,100623.6739251482,23828120.75342515,23906784.006437197,23985451.259449244,24086074.933374394,47914195.68679954,71820979.69323674,95806430.952686,119892505.88606039
Woodlawn Cemetery, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,18168.5906674,17886378.6263,73248.22448979592,73250.22448979592,91418.81515719592,17977797.441457193,18051045.66594699,18124295.890436787,18215714.70559398,36193512.14705118,54244557.81299816,72368853.70343494,90584568.40902893
Woodside, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,31737.8884278,32949474.9683,78663.25301204821,78667.25301204821,110405.1414398482,33059880.109739847,33138543.362751894,33217210.61576394,33327615.757203788,66387495.866943635,99526039.22969553,132743249.84545948,166070865.60266325
Yankee Stadium-Macombs Dam Park, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,9673.8535455,2808903.02686,73248.22448979592,73250.22448979592,82924.07803529591,2891827.1048952956,2965075.3293850916,3038325.5538748875,3121249.6319101835,6013076.73680548,8978152.06619057,12016477.62006546,15137727.25197564
